ExperimentName,Subject,Session,Age,Clock.Information,Display.RefreshRate,Group,RandomSeed,SessionDate,SessionTime,SessionTimeUtc,Sex,Block,Procedure[Block],Running[Block],Sound1,Sound2,SpeakerList,SpeakerList.Cycle,SpeakerList.Sample,SpeakerNumber,Trial,Decision.ACC[Trial],Decision.CRESP[Trial],Decision.DurationError[Trial],Decision.OnsetDelay[Trial],Decision.OnsetTime[Trial],Decision.RESP[Trial],Decision.RT[Trial],Decision.RTTime[Trial],Procedure[Trial],RandomizeSound,Running[Trial],SecondSenarioList,SecondSenarioList.Cycle,SecondSenarioList.Sample,SenarioList,SenarioList.Cycle,SenarioList.Sample,SenarioNumber,SoundFile,SoundFile2,SoundStim
PolitenessJapanese_Perception,8,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">1600726778367</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,Native Japanese Speaker,-1295479204,20/04/16,15:16:08,,female,4,Blockproc,SpeakerList,,,7,1,2,12,16,0,,-999999,34,252047,2,186,252233,SoundProc,,SecondSenarioList,8,4,16,,,,8,12_8_cas.wav,12_8_pol.wav,
PolitenessJapanese_Perception,8,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">1600726778367</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,Native Japanese Speaker,-1295479204,20/04/16,15:16:08,,female,4,Blockproc,SpeakerList,,,7,1,2,12,17,0,,-999999,34,257247,2,106,257353,SoundProc,,SecondSenarioList,2,4,17,,,,2,12_2_cas.wav,12_2_pol.wav,
PolitenessJapanese_Perception,8,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">1600726778367</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,Native Japanese Speaker,-1295479204,20/04/16,15:16:08,,female,4,Blockproc,SpeakerList,,,7,1,2,12,18,0,,-999999,41,262514,2,79,262593,SoundProc,,SecondSenarioList,1,4,18,,,,1,12_1_cas.wav,12_1_pol.wav,
PolitenessJapanese_Perception,8,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">1600726778367</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,Native Japanese Speaker,-1295479204,20/04/16,15:16:08,,female,4,Blockproc,SpeakerList,,,7,1,2,12,19,0,,-999999,34,267547,1,135,267682,SoundProc,,SecondSenarioList,7,4,19,,,,7,12_7_cas.wav,12_7_pol.wav,
PolitenessJapanese_Perception,8,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">1600726778367</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,Native Japanese Speaker,-1295479204,20/04/16,15:16:08,,female,4,Blockproc,SpeakerList,,,7,1,2,12,20,0,,-999999,27,273330,2,239,273569,SoundProc,,SecondSenarioList,5,4,20,,,,5,12_5_pol.wav,12_5_cas.wav,
PolitenessJapanese_Perception,8,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">1600726778367</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,Native Japanese Speaker,-1295479204,20/04/16,15:16:08,,female,5,Blockproc,SpeakerList,,,1,1,3,1,1,0,,-999999,41,281313,1,144,281457,SenarioProc,2,SenarioList,,,,3,3,21,3,1_3_pol.wav,1_3_cas.wav,1_3_pol.wav
PolitenessJapanese_Perception,8,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">1600726778367</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,Native Japanese Speaker,-1295479204,20/04/16,15:16:08,,female,5,Blockproc,SpeakerList,,,1,1,3,1,2,0,,-999999,34,286446,1,227,286673,SenarioProc,2,SenarioList,,,,2,3,22,2,1_2_pol.wav,1_2_cas.wav,1_2_pol.wav
PolitenessJapanese_Perception,8,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">1600726778367</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,Native Japanese Speaker,-1295479204,20/04/16,15:16:08,,female,5,Blockproc,SpeakerList,,,1,1,3,1,3,0,,-999999,30,291582,2,323,291905,SenarioProc,1,SenarioList,,,,6,3,23,6,1_6_cas.wav,1_6_pol.wav,1_6_cas.wav
PolitenessJapanese_Perception,8,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">1600726778367</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,Native Japanese Speaker,-1295479204,20/04/16,15:16:08,,female,5,Blockproc,SpeakerList,,,1,1,3,1,4,0,,-999999,37,296930,1,39,296969,SenarioProc,2,SenarioList,,,,9,3,24,9,1_9_pol.wav,1_9_cas.wav,1_9_pol.wav
PolitenessJapanese_Perception,8,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">1600726778367</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,Native Japanese Speaker,-1295479204,20/04/16,15:16:08,,female,5,Blockproc,SpeakerList,,,1,1,3,1,5,0,,-999999,37,302129,1,216,302345,SenarioProc,2,SenarioList,,,,1,3,25,1,1_1_pol.wav,1_1_cas.wav,1_1_pol.wav
PolitenessJapanese_Perception,8,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">1600726778367</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,Native Japanese Speaker,-1295479204,20/04/16,15:16:08,,female,5,Blockproc,SpeakerList,,,1,1,3,1,6,0,,-999999,27,308679,1,290,308969,SenarioProc,2,SenarioList,,,,4,3,26,4,1_4_pol.wav,1_4_cas.wav,1_4_pol.wav
PolitenessJapanese_Perception,8,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">1600726778367</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,Native Japanese Speaker,-1295479204,20/04/16,15:16:08,,female,5,Blockproc,SpeakerList,,,1,1,3,1,7,0,,-999999,27,314279,2,202,314481,SenarioProc,1,SenarioList,,,,10,3,27,10,1_10_cas.wav,1_10_pol.wav,1_10_cas.wav
PolitenessJapanese_Perception,8,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">1600726778367</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,Native Japanese Speaker,-1295479204,20/04/16,15:16:08,,female,5,Blockproc,SpeakerList,,,1,1,3,1,8,0,,-999999,40,319412,1,141,319553,SenarioProc,1,SenarioList,,,,7,3,28,7,1_7_cas.wav,1_7_pol.wav,1_7_cas.wav
PolitenessJapanese_Perception,8,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">1600726778367</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,Native Japanese Speaker,-1295479204,20/04/16,15:16:08,,female,5,Blockproc,SpeakerList,,,1,1,3,1,9,0,,-999999,31,325345,2,208,325553,SenarioProc,1,SenarioList,,,,8,3,29,8,1_8_cas.wav,1_8_pol.wav,1_8_cas.wav
PolitenessJapanese_Perception,8,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">1600726778367</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,Native Japanese Speaker,-1295479204,20/04/16,15:16:08,,female,5,Blockproc,SpeakerList,,,1,1,3,1,10,0,,-999999,29,331261,2,172,331433,SenarioProc,2,SenarioList,,,,5,3,30,5,1_5_pol.wav,1_5_cas.wav,1_5_pol.wav
PolitenessJapanese_Perception,8,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">1600726778367</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,Native Japanese Speaker,-1295479204,20/04/16,15:16:08,,female,5,Blockproc,SpeakerList,,,1,1,3,1,11,0,,-999999,26,336428,2,85,336513,SoundProc,,SecondSenarioList,9,6,21,,,,9,1_9_cas.wav,1_9_pol.wav,
PolitenessJapanese_Perception,8,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">1600726778367</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,Native Japanese Speaker,-1295479204,20/04/16,15:16:08,,female,5,Blockproc,SpeakerList,,,1,1,3,1,12,0,,-999999,32,341394,2,823,342217,SoundProc,,SecondSenarioList,7,6,22,,,,7,1_7_pol.wav,1_7_cas.wav,
PolitenessJapanese_Perception,8,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">1600726778367</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,Native Japanese Speaker,-1295479204,20/04/16,15:16:08,,female,5,Blockproc,SpeakerList,,,1,1,3,1,13,0,,-999999,32,347094,2,187,347281,SoundProc,,SecondSenarioList,6,6,23,,,,6,1_6_pol.wav,1_6_cas.wav,
PolitenessJapanese_Perception,8,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">1600726778367</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,Native Japanese Speaker,-1295479204,20/04/16,15:16:08,,female,5,Blockproc,SpeakerList,,,1,1,3,1,14,0,,-999999,31,353044,2,12,353056,SoundProc,,SecondSenarioList,3,6,24,,,,3,1_3_cas.wav,1_3_pol.wav,
PolitenessJapanese_Perception,8,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">1600726778367</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,Native Japanese Speaker,-1295479204,20/04/16,15:16:08,,female,5,Blockproc,SpeakerList,,,1,1,3,1,15,0,,-999999,29,358211,2,277,358488,SoundProc,,SecondSenarioList,1,6,25,,,,1,1_1_cas.wav,1_1_pol.wav,
PolitenessJapanese_Perception,8,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">1600726778367</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,Native Japanese Speaker,-1295479204,20/04/16,15:16:08,,female,5,Blockproc,SpeakerList,,,1,1,3,1,16,0,,-999999,28,364260,1,76,364336,SoundProc,,SecondSenarioList,8,6,26,,,,8,1_8_pol.wav,1_8_cas.wav,
PolitenessJapanese_Perception,8,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">1600726778367</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,Native Japanese Speaker,-1295479204,20/04/16,15:16:08,,female,5,Blockproc,SpeakerList,,,1,1,3,1,17,0,,-999999,32,370044,1,76,370120,SoundProc,,SecondSenarioList,5,6,27,,,,5,1_5_cas.wav,1_5_pol.wav,
PolitenessJapanese_Perception,8,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">1600726778367</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,Native Japanese Speaker,-1295479204,20/04/16,15:16:08,,female,5,Blockproc,SpeakerList,,,1,1,3,1,18,0,,-999999,35,375427,1,69,375496,SoundProc,,SecondSenarioList,10,6,28,,,,10,1_10_pol.wav,1_10_cas.wav,
PolitenessJapanese_Perception,8,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">1600726778367</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,Native Japanese Speaker,-1295479204,20/04/16,15:16:08,,female,5,Blockproc,SpeakerList,,,1,1,3,1,19,0,,-999999,38,380460,2,260,380720,SoundProc,,SecondSenarioList,2,6,29,,,,2,1_2_cas.wav,1_2_pol.wav,
PolitenessJapanese_Perception,8,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">1600726778367</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,Native Japanese Speaker,-1295479204,20/04/16,15:16:08,,female,5,Blockproc,SpeakerList,,,1,1,3,1,20,0,,-999999,33,387076,1,692,387768,SoundProc,,SecondSenarioList,4,6,30,,,,4,1_4_cas.wav,1_4_pol.wav,
PolitenessJapanese_Perception,8,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">1600726778367</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,Native Japanese Speaker,-1295479204,20/04/16,15:16:08,,female,6,Blockproc,SpeakerList,,,3,1,4,3,1,0,,-999999,28,395959,2,161,396120,SenarioProc,1,SenarioList,,,,3,4,31,3,3_3_cas.wav,3_3_pol.wav,3_3_cas.wav
PolitenessJapanese_Perception,8,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">1600726778367</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,Native Japanese Speaker,-1295479204,20/04/16,15:16:08,,female,6,Blockproc,SpeakerList,,,3,1,4,3,2,0,,-999999,41,401492,1,60,401552,SenarioProc,2,SenarioList,,,,6,4,32,6,3_6_pol.wav,3_6_cas.wav,3_6_pol.wav
PolitenessJapanese_Perception,8,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">1600726778367</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,Native Japanese Speaker,-1295479204,20/04/16,15:16:08,,female,6,Blockproc,SpeakerList,,,3,1,4,3,3,0,,-999999,37,407859,2,77,407936,SenarioProc,1,SenarioList,,,,5,4,33,5,3_5_cas.wav,3_5_pol.wav,3_5_cas.wav
PolitenessJapanese_Perception,8,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">1600726778367</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,Native Japanese Speaker,-1295479204,20/04/16,15:16:08,,female,6,Blockproc,SpeakerList,,,3,1,4,3,4,0,,-999999,34,415175,1,81,415256,SenarioProc,2,SenarioList,,,,4,4,34,4,3_4_pol.wav,3_4_cas.wav,3_4_pol.wav
PolitenessJapanese_Perception,8,1,20,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2857431</Frequency><Timestamp dt:dt=""r8"">1600726778367</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2016-04-20T22:16:08Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,Native Japanese Speaker,-1295479204,20/04/16,15:16:08,,female,6,Blockproc,SpeakerList,,,3,1,4,3,5,0,,-999999,40,420792,2,1792,422584,SenarioProc,1,SenarioList,,,,7,4,35,7,3_7_cas.wav,3_7_pol.wav,3_7_cas.wav
